Date,Exercise,Category,Weight (lbs),Reps,Distance,Distance Unit,Time,Comment
2015-06-05,Deadlift,Back,15.0,15,,,,""
2015-06-05,Leg Raises,Abs,0.0,15,,,,""
2015-06-05,Knee Tuck Crunches,Abs,0.0,15,,,,""
2015-06-05,Crunch,Abs,0.0,15,,,,""
2015-06-05,Toe Touch Crunches,Abs,0.0,15,,,,""
2015-06-05,Leg Raises,Abs,0.0,15,,,,""
2015-06-05,Knee Tuck Crunches,Abs,0.0,15,,,,""
2015-06-05,Crunch,Abs,0.0,15,,,,""
2015-06-05,Toe Touch Crunches,Abs,0.0,15,,,,""
2015-06-07,Running (Outdoor),Cardio,,,3.0,mi,0:45:00,""
2015-06-20,Running (Treadmill),Cardio,,,0.5,mi,0:10:00,"9:29 start, incline 7, speed 3.5"
2015-06-20,Inner Thigh Machine,Legs,50.0,20,,,,""
2015-06-20,Inner Thigh Machine,Legs,60.0,2,,,,""
2015-06-20,Inner Thigh Machine,Legs,80.0,13,,,,""
2015-06-20,Inner Thigh Machine,Legs,80.0,15,,,,""
2015-06-20,Outer Thigh Machine,Legs,0.0,1,,,,"Machine was broken, do outer thigh if available"
2015-06-20,Barbell Squat,Legs,10.0,15,,,,"10 lbs a side, sitting on bench"
2015-06-20,Barbell Squat,Legs,20.0,15,,,,"Superset with regular squat"
2015-06-20,Barbell Squat,Legs,25.0,15,,,,""
2015-06-20,Body Squat,Legs,0.0,15,,,,""
2015-06-20,Body Squat,Legs,5.0,15,,,,""
2015-06-20,Barbell Squat,Legs,35.0,15,,,,""
2015-06-20,Body Squat,Legs,10.0,15,,,,""
2015-06-20,Barbell Squat,Legs,35.0,15,,,,""
2015-06-20,Body Squat,Legs,10.0,15,,,,""
2015-06-20,Knee Ups,Legs,0.0,15,,,,""
2015-06-20,Standing Kick Backs,Legs,0.0,15,,,,""
2015-06-20,Knee Ups,Legs,0.0,15,,,,""
2015-06-20,Standing Kick Backs,Legs,0.0,15,,,,""
2015-06-20,Knee Ups,Legs,0.0,15,,,,""
2015-06-20,Standing Kick Backs,Legs,0.0,15,,,,""
2015-06-20,Back Extension,Back,0.0,15,,,,""
2015-06-20,Back Extension,Back,0.0,20,,,,""
2015-06-20,Back Extension,Back,0.0,15,,,,""
2015-06-20,Incline Crunch,Abs,0.0,15,,,,""
2015-06-20,Incline Crunch,Abs,10.0,30,,,,"To failure"
2015-06-20,Incline Crunch,Abs,10.0,15,,,,""
2015-06-28,Running (Treadmill),Cardio,,,0.5,mi,0:10:00,"Start 7:41"
2015-07-15,Running (Treadmill),Cardio,,,0.5,mi,0:10:00,"Start 7:26, speed 3, elevation 7"
2015-07-15,Leg Extension Machine,Legs,85.0,13,,,,""
2015-07-15,Seated Leg Curl Machine,Legs,100.0,20,,,,""
2015-07-15,Leg Extension Machine,Legs,85.0,15,,,,""
2015-07-15,Seated Leg Curl Machine,Legs,100.0,20,,,,""
2015-07-15,Leg Extension Machine,Legs,85.0,15,,,,""
2015-07-15,Seated Leg Curl Machine,Legs,115.0,18,,,,""
2015-07-15,Seated Calf Raise Machine,Legs,140.0,15,,,,""
2015-07-15,Body Squat,Legs,10.0,18,,,,"Dumbbells, total 20 lbs"
2015-07-15,Seated Calf Raise Machine,Legs,140.0,15,,,,""
2015-07-15,Body Squat,Legs,15.0,17,,,,""
2015-07-15,Seated Calf Raise Machine,Legs,140.0,15,,,,""
2015-07-15,Body Squat,Legs,15.0,17,,,,""
2015-07-15,Deadlift,Back,10.0,20,,,,""
2015-07-15,Donkey Kick,Legs,15.0,15,,,,""
2015-07-15,Deadlift,Back,15.0,25,,,,""
2015-07-15,Donkey Kick,Legs,15.0,18,,,,""
2015-07-15,Deadlift,Back,15.0,25,,,,""
2015-07-15,Donkey Kick,Legs,15.0,18,,,,""
2015-07-15,Side Lunges,Legs,12.0,15,,,,""
2015-07-15,Side Lunges,Legs,12.0,5,,,,""
2015-07-15,Side Lunges,Legs,12.0,15,,,,""
2015-07-15,Side Lunges,Legs,12.0,5,,,,""
2015-07-15,Side Lunges,Legs,12.0,15,,,,""
2015-07-16,Running (Treadmill),Cardio,,,1.0,mi,0:20:00,"Speed 3, incline 7, 113 cals"
2015-07-16,Elliptical Trainer,Cardio,,,0.67,mi,0:07:00,"88 cals"
2015-07-18,Bench Push Up,Chest,0.0,15,,,,""
2015-07-18,Bench Push Up,Chest,0.0,15,,,,""
2015-07-18,Bench Push Up,Chest,0.0,15,,,,""
2015-07-18,Flat Dumbbell Fly,Chest,10.0,3,,,,""
2015-07-18,Flat Dumbbell Fly,Chest,15.0,12,,,,""
2015-07-18,Flat Dumbbell Fly,Chest,15.0,15,,,,""
2015-07-18,Flat Dumbbell Fly,Chest,15.0,15,,,,""
2015-07-18,Flat Dumbbell Bench Press,Chest,15.0,15,,,,""
2015-07-18,Flat Dumbbell Bench Press,Chest,15.0,15,,,,""
2015-07-18,Flat Dumbbell Bench Press,Chest,15.0,15,,,,""
2015-07-18,Dumbbell Overhead Triceps Extension,Triceps,20.0,13,,,,""
2015-07-18,Dumbbell Overhead Triceps Extension,Triceps,20.0,10,,,,""
2015-07-18,Dumbbell Overhead Triceps Extension,Triceps,20.0,10,,,,""
2015-07-18,Dumbbell Overhead Triceps Extension,Triceps,15.0,5,,,,""
2015-07-18,Dumbbell Overhead Triceps Extension,Triceps,17.5,7,,,,""
2015-07-18,Dumbbell Overhead Triceps Extension,Triceps,15.0,3,,,,""
2015-07-18,Dumbbell Overhead Triceps Extension,Triceps,15.0,5,,,,""
2015-07-18,Seated Dips,Triceps,0.0,5,,,,""
2015-07-18,Seated Dips,Triceps,0.0,3,,,,""
2015-07-18,Dumbbell Curl,Biceps,10.0,15,,,,""
2015-07-18,Dumbbell Curl,Biceps,10.0,15,,,,""
2015-07-18,Overhead Press,Shoulders,10.0,15,,,,""
2015-07-18,Overhead Press,Shoulders,10.0,15,,,,""
2015-07-18,Seated Dumbbell Lateral Raise,Shoulders,5.0,15,,,,""
2015-07-18,Seated Dumbbell Lateral Raise,Shoulders,5.0,15,,,,""
2015-07-25,Running (Treadmill),Cardio,,,0.5,mi,0:10:00,"8:01 start"
2015-07-25,Inner Thigh Machine,Legs,60.0,20,,,,""
2015-07-25,Inner Thigh Machine,Legs,60.0,5,,,,"Ramsey resistance"
2015-07-25,Inner Thigh Machine,Legs,80.0,15,,,,""
2015-07-25,Inner Thigh Machine,Legs,80.0,5,,,,""
2015-07-25,Inner Thigh Machine,Legs,80.0,15,,,,""
2015-07-25,Inner Thigh Machine,Legs,80.0,5,,,,""
2015-07-25,Outer Thigh Machine,Legs,60.0,15,,,,""
2015-07-25,Outer Thigh Machine,Legs,60.0,5,,,,""
2015-07-25,Outer Thigh Machine,Legs,60.0,15,,,,""
2015-07-25,Outer Thigh Machine,Legs,60.0,5,,,,""
2015-07-25,Outer Thigh Machine,Legs,60.0,15,,,,""
2015-07-25,Outer Thigh Machine,Legs,60.0,5,,,,""
2015-07-25,Back Extension,Back,10.0,18,,,,""
2015-07-25,Back Extension,Back,10.0,20,,,,""
2015-07-25,Back Extension,Back,10.0,15,,,,""
2015-07-25,Back Extension,Back,0.0,5,,,,""
2015-07-25,Barbell Squat,Legs,20.0,15,,,,""
2015-07-25,Barbell Squat,Legs,30.0,15,,,,""
2015-07-25,Barbell Squat,Legs,30.0,15,,,,""
2015-07-25,Body Squat,Legs,0.0,15,,,,""
2015-07-25,Body Squat,Legs,10.0,10,,,,""
2015-07-25,Body Squat,Legs,0.0,5,,,,""
2015-07-25,Body Squat,Legs,10.0,10,,,,""
2015-07-25,Body Squat,Legs,0.0,5,,,,""
2015-07-25,Knee Ups,Legs,0.0,17,,,,""
2015-07-25,Knee Ups,Legs,0.0,17,,,,""
2015-07-25,Knee Ups,Legs,0.0,15,,,,""
2015-07-26,Burpees W Jump,Cardio,0.0,15,,,,""
2015-07-26,Burpees W Jump,Cardio,0.0,15,,,,""
2015-07-26,Burpees W Jump,Cardio,0.0,15,,,,""
2015-07-26,Lat Pulldown,Back,50.0,20,,,,""
2015-07-26,Lat Pulldown,Back,60.0,20,,,,""
2015-07-26,Lat Pulldown,Back,60.0,20,,,,""
2015-07-26,Dumbbell Row,Back,25.0,15,,,,""
2015-07-26,Dumbbell Row,Back,25.0,15,,,,""
2015-07-26,Dumbbell Row,Back,25.0,14,,,,""
2015-07-26,Flat Dumbbell Fly,Chest,15.0,15,,,,""
2015-07-26,Flat Dumbbell Fly,Chest,15.0,15,,,,""
2015-07-26,Flat Dumbbell Fly,Chest,15.0,15,,,,""
2015-07-26,Flat Dumbbell Bench Press,Chest,15.0,15,,,,""
2015-07-26,Flat Dumbbell Bench Press,Chest,15.0,11,,,,""
2015-07-26,Flat Dumbbell Bench Press,Chest,15.0,7,,,,""
2015-07-26,Flat Dumbbell Bench Press,Chest,12.0,8,,,,""
2015-07-26,Dumbbell Curl,Biceps,10.0,15,,,,""
2015-07-26,Dumbbell Curl,Biceps,10.0,15,,,,""
2015-07-26,Dumbbell Curl,Biceps,10.0,15,,,,""
2015-07-26,Seated Dumbbell Press,Shoulders,10.0,15,,,,""
2015-07-26,Seated Dumbbell Press,Shoulders,10.0,15,,,,""
2015-07-26,Seated Dumbbell Press,Shoulders,10.0,15,,,,""
2015-07-26,Seated Dumbbell Lateral Raise,Shoulders,5.0,15,,,,""
2015-07-26,Seated Dumbbell Lateral Raise,Shoulders,5.0,15,,,,""
2015-07-26,Seated Dumbbell Lateral Raise,Shoulders,5.0,15,,,,""
2015-07-26,Cable Tricep Press,Triceps,22.5,8,,,,""
2015-07-26,Cable Tricep Press,Triceps,17.5,7,,,,""
2015-07-26,Seated Dips,Triceps,0.0,10,,,,""
2015-07-26,Seated Dips,Triceps,0.0,8,,,,""
2015-07-26,Cable Tricep Press,Triceps,22.5,6,,,,""
2015-07-26,Cable Tricep Press,Triceps,17.5,3,,,,""
2015-07-26,Cable Tricep Press,Triceps,12.5,6,,,,""
2015-07-26,Cable Tricep Press,Triceps,17.5,10,,,,""
2015-07-26,Cable Tricep Press,Triceps,12.5,5,,,,""
2015-07-26,Seated Dips,Triceps,0.0,10,,,,""
2015-07-26,Leg Raises,Abs,0.0,15,,,,""
2015-07-26,Knee Tuck Crunches,Abs,0.0,15,,,,""
2015-07-26,Crunch,Abs,0.0,15,,,,""
2015-07-26,Toe Touch Crunches,Abs,0.0,15,,,,""
2015-07-26,Leg Raises,Abs,0.0,15,,,,""
2015-07-26,Knee Tuck Crunches,Abs,0.0,15,,,,""
2015-07-26,Crunch,Abs,0.0,15,,,,""
2015-07-26,Toe Touch Crunches,Abs,0.0,15,,,,""
2015-07-26,Leg Raises,Abs,0.0,15,,,,""
2015-07-26,Knee Tuck Crunches,Abs,0.0,7,,,,""
2015-08-05,Running (Treadmill),Cardio,,,0.55,mi,0:10:00,"8:46 start, 7 incline, 3.5 speed, 66 cal"
2015-08-05,Stationary Bike,Cardio,,,4.56,mi,0:20:00,"Precor, seat at 4.  9:04 start, 147 cals, resistance 8-7"
2015-08-05,Elliptical Trainer,Cardio,,,0.42,mi,0:05:45,"9:22 start, life fitness, 53 cal"
2015-08-09,Running (Treadmill),Cardio,,,0.55,mi,0:10:00,"5:33 start, 55 calls"
2015-08-09,Stationary Bike,Cardio,,,0.9,mi,0:05:00,"5:46 start, reclining cycle, planet fitness, level 8, 31 cal"
2015-08-09,Hanging Straight Leg Raise,Abs,0.0,21,,,,""
2015-08-09,Hanging Straight Leg Raise,Abs,0.0,15,,,,""
2015-08-09,Crunch Machine,Abs,50.0,10,,,,""
2015-08-09,Crunch Machine,Abs,30.0,20,,,,""
2015-08-09,Crunch Machine,Abs,30.0,20,,,,""
2015-08-09,Hanging Straight Leg Raise,Abs,0.0,16,,,,""
2015-08-09,Crunch Machine,Abs,50.0,20,,,,""
2015-08-09,Side Crunch,Abs,0.0,20,,,,""
2015-08-09,Side Crunch,Abs,0.0,20,,,,""
2015-08-09,Side Crunch,Abs,0.0,20,,,,""
2015-08-09,Bicycle Kicks,Abs,,,0.0,m,0:00:15,"Aim for one minute.  Stop when back hurts"
2015-08-09,Bicycle Kicks,Abs,,,0.0,m,0:00:20,""
2015-08-09,Bicycle Kicks,Abs,,,0.0,m,0:00:20,""
2015-08-09,Deadlift,Back,50.0,40,,,,"Barbell, chest up"
2015-08-09,Deadlift,Back,50.0,30,,,,""
2015-08-09,Deadlift,Back,50.0,10,,,,"Pause at bottom"
2015-08-09,Barbell Squat,Legs,30.0,15,,,,"Frontal"
2015-08-09,Barbell Squat,Legs,30.0,15,,,,"Barbell in front, elbows out"
2015-08-09,Barbell Squat,Legs,30.0,40,,,,""
2015-08-09,Barbell Squat,Legs,30.0,15,,,,"Frontal, crossed arms"
2015-08-09,Barbell Squat,Legs,50.0,27,,,,""
2015-08-09,Stationery Lunges,Legs,20.0,15,,,,"8 in second side"
2015-08-09,Stationery Lunges,Legs,20.0,2,,,,""
2015-08-09,Stationery Lunges,Legs,15.0,5,,,,""
2015-08-09,Stationery Lunges,Legs,15.0,4,,,,""
2015-08-09,Leg Extension Machine,Legs,15.0,15,,,,""
2015-08-09,Leg Extension Machine,Legs,15.0,15,,,,""
2015-08-09,Leg Extension Machine,Legs,15.0,15,,,,""
2015-08-10,Running (Treadmill),Cardio,,,0.5,mi,0:10:00,"8:45 start, 56 cal"
2015-08-10,Running (Treadmill),Cardio,,,1.19,mi,0:14:22,"8:50 start, 124 cal, speed 4-5"
2015-08-10,Stationary Bike,Cardio,,,3.62,mi,0:20:00,"9:10 start, level 8, 134 cal"
2015-08-10,Stair Climber,Cardio,,,0.39,mi,0:04:30,"9:42 start, 50 cal, stopped knee pain"
2015-08-11,Running (Treadmill),Cardio,,,0.5,mi,0:10:00,""
2015-08-11,Elliptical Trainer,Cardio,,,0.64,mi,0:07:00,"8:52 start, 65 cal"
2015-08-11,Lat Pulldown,Back,50.0,24,,,,""
2015-08-11,Dumbbell Row,Back,25.0,20,,,,""
2015-08-11,Flat Dumbbell Fly,Chest,15.0,15,,,,""
2015-08-11,Flat Dumbbell Bench Press,Chest,15.0,15,,,,""
2015-08-11,Dumbbell Curl,Biceps,10.0,15,,,,""
2015-08-11,Seated Dumbbell Press,Shoulders,10.0,15,,,,""
2015-08-11,Seated Dumbbell Lateral Raise,Shoulders,5.0,15,,,,""
2015-08-11,Lat Pulldown,Back,60.0,20,,,,""
2015-08-11,Dumbbell Row,Back,20.0,15,,,,""
2015-08-11,Lat Pulldown,Back,50.0,25,,,,""
2015-08-11,Dumbbell Row,Back,20.0,15,,,,""
2015-08-11,Flat Dumbbell Fly,Chest,15.0,15,,,,""
2015-08-11,Flat Dumbbell Bench Press,Chest,15.0,15,,,,""
2015-08-11,Flat Dumbbell Fly,Chest,15.0,15,,,,""
2015-08-11,Flat Dumbbell Bench Press,Chest,15.0,7,,,,""
2015-08-11,Flat Dumbbell Bench Press,Chest,10.0,8,,,,""
2015-08-11,Dumbbell Curl,Biceps,10.0,15,,,,""
2015-08-11,Seated Dumbbell Press,Shoulders,10.0,15,,,,""
2015-08-11,Seated Dumbbell Lateral Raise,Shoulders,5.0,15,,,,""
2015-08-11,Seated Dips,Triceps,0.0,15,,,,""
2015-08-11,Dumbbell Curl,Biceps,10.0,15,,,,""
2015-08-11,Seated Dumbbell Press,Shoulders,10.0,15,,,,""
2015-08-11,Seated Dumbbell Lateral Raise,Shoulders,5.0,15,,,,""
2015-08-11,Dumbbell Skullcrusher,Triceps,10.0,5,,,,""
2015-08-11,Dumbbell Skullcrusher,Triceps,5.0,11,,,,""
2015-08-11,Seated Dips,Triceps,0.0,15,,,,""
2015-08-11,Dumbbell Skullcrusher,Triceps,5.0,10,,,,""
2015-08-11,Seated Dips,Triceps,0.0,11,,,,""
2015-08-11,Dumbbell Skullcrusher,Triceps,5.0,10,,,,""
2015-08-15,Running (Treadmill),Cardio,,,0.5,mi,0:10:00,"8:04 start"
2015-08-15,Outer Thigh Machine,Legs,50.0,17,,,,""
2015-08-15,Outer Thigh Machine,Legs,50.0,15,,,,""
2015-08-15,Outer Thigh Machine,Legs,50.0,5,,,,""
2015-08-15,Outer Thigh Machine,Legs,50.0,15,,,,""
2015-08-15,Outer Thigh Machine,Legs,50.0,5,,,,""
2015-08-15,Inner Thigh Machine,Legs,60.0,15,,,,""
2015-08-15,Inner Thigh Machine,Legs,60.0,5,,,,""
2015-08-15,Inner Thigh Machine,Legs,80.0,15,,,,""
2015-08-15,Inner Thigh Machine,Legs,80.0,5,,,,""
2015-08-15,Inner Thigh Machine,Legs,80.0,15,,,,""
2015-08-15,Inner Thigh Machine,Legs,80.0,5,,,,""
2015-08-15,Leg Raises,Abs,0.0,15,,,,""
2015-08-15,Leg Raises,Abs,0.0,15,,,,""
2015-08-15,Leg Raises,Abs,0.0,13,,,,""
2015-08-15,Knee Tuck Crunches,Abs,0.0,15,,,,"Slow on way down"
2015-08-15,Knee Tuck Crunches,Abs,0.0,15,,,,""
2015-08-15,Knee Tuck Crunches,Abs,0.0,13,,,,""
2015-08-15,Crunch,Abs,0.0,15,,,,""
2015-08-15,Crunch,Abs,0.0,15,,,,""
2015-08-15,Crunch,Abs,0.0,15,,,,""
2015-08-15,Bicycle Kicks,Abs,,,0.0,m,0:00:15,""
2015-08-15,Bicycle Kicks,Abs,,,0.0,m,0:00:15,"Hold knee, hold other knee.  Shift back and forth."
2015-08-15,Bicycle Kicks,Abs,,,0.0,m,0:00:15,""
2015-08-15,Deadlift,Back,60.0,29,,,,""
2015-08-15,Deadlift,Back,60.0,17,,,,"Ramsey hand me the bar"
2015-08-15,Deadlift,Back,60.0,16,,,,""
2015-08-15,Incline Leg Press,Legs,100.0,15,,,,""
2015-08-15,Incline Leg Press,Legs,100.0,15,,,,""
2015-08-15,Incline Leg Press,Legs,100.0,15,,,,""
2015-08-15,Body Squat,Legs,0.0,15,,,,""
2015-08-15,Body Squat,Legs,0.0,15,,,,""
2015-08-15,Body Squat,Legs,0.0,15,,,,""
2015-08-15,Leg Extension Machine,Legs,15.0,15,,,,""
2015-08-15,Leg Extension Machine,Legs,15.0,15,,,,""
2015-08-15,Leg Extension Machine,Legs,15.0,15,,,,""
2015-08-15,Knee Ups,Legs,0.0,15,,,,"On low step with handlebar.  Fast up, slow down."
2015-08-15,Knee Ups,Legs,0.0,15,,,,""
2015-08-15,Knee Ups,Legs,0.0,13,,,,""
2015-08-18,Running (Treadmill),Cardio,,,0.5,mi,0:10:00,"Start 7:40, 55 cal"
2015-08-18,Running (Treadmill),Cardio,,,0.78,mi,0:10:00,"7:48 start, 2 incline, 82 cal"
2015-08-18,Stationary Bike,Cardio,,,5.48,mi,0:20:00,"8:07 start, 260 cals"
2015-08-18,Stair Climber,Cardio,,,0.0,mi,0:05:00,"8:29 start"
2015-08-19,HIIT,Cardio,,,0.0,m,0:12:00,"Afternoon, body rock fat burn hiit"
2015-08-19,Running (Treadmill),Cardio,,,0.5,mi,0:10:00,"8:28 start, 59 cal"
2015-08-19,Arm Bike,Cardio,,,0.0,m,0:05:00,"8:43 start"
2015-08-19,Lat Pulldown,Back,50.0,25,,,,""
2015-08-19,Lat Pulldown,Back,55.0,25,,,,""
2015-08-19,Lat Pulldown,Back,60.0,25,,,,""
2015-08-19,Dumbbell Row,Back,25.0,15,,,,""
2015-08-19,Dumbbell Row,Back,25.0,15,,,,""
2015-08-19,Dumbbell Row,Back,25.0,15,,,,""
2015-08-19,Flat Dumbbell Fly,Chest,15.0,18,,,,""
2015-08-19,Flat Dumbbell Fly,Chest,15.0,17,,,,""
2015-08-19,Flat Dumbbell Fly,Chest,15.0,15,,,,""
2015-08-19,Dumbbell Curl,Biceps,10.0,15,,,,""
2015-08-19,Dumbbell Curl,Biceps,10.0,15,,,,""
2015-08-19,Dumbbell Curl,Biceps,10.0,15,,,,""
2015-08-19,Seated Dumbbell Press,Shoulders,10.0,15,,,,""
2015-08-19,Seated Dumbbell Press,Shoulders,10.0,15,,,,""
2015-08-19,Seated Dumbbell Press,Shoulders,10.0,15,,,,""
2015-08-19,Seated Dumbbell Lateral Raise,Shoulders,5.0,15,,,,""
2015-08-19,Seated Dumbbell Lateral Raise,Shoulders,5.0,15,,,,""
2015-08-19,Seated Dumbbell Lateral Raise,Shoulders,5.0,15,,,,""
2015-08-19,Dumbbell Overhead Triceps Extension,Triceps,20.0,14,,,,""
2015-08-19,Dumbbell Overhead Triceps Extension,Triceps,20.0,13,,,,""
2015-08-19,Dumbbell Overhead Triceps Extension,Triceps,20.0,11,,,,""
2015-08-19,Seated Dips,Triceps,0.0,13,,,,""
2015-08-19,Seated Dips,Triceps,0.0,6,,,,""
2015-08-19,Seated Dips,Triceps,0.0,5,,,,""
2015-08-19,Leg Raises,Abs,0.0,25,,,,""
2015-08-19,Knee Tuck Crunches,Abs,0.0,15,,,,""
2015-08-19,Crunch,Abs,0.0,15,,,,""
2015-08-19,Bicycle Kicks,Abs,,,0.0,m,0:00:15,""
2015-08-19,Zumba,Cardio,,,0.0,m,0:15:00,""
2015-08-24,Zumba,Cardio,,,0.0,m,1:00:00,""
2015-08-25,Running (Treadmill),Cardio,,,0.5,mi,0:10:00,"8:10 start, 60 cal"
2015-08-25,Leg Raises,Abs,0.0,19,,,,""
2015-08-25,Knee Tuck Crunches,Abs,0.0,15,,,,""
2015-08-25,Crunch,Abs,0.0,15,,,,""
2015-08-25,Bicycle Kicks,Abs,,,0.0,m,0:00:20,""
2015-08-25,Side Crunch,Abs,0.0,20,,,,""
2015-08-25,Leg Raises,Abs,0.0,15,,,,""
2015-08-25,Knee Tuck Crunches,Abs,0.0,15,,,,""
2015-08-25,Crunch,Abs,0.0,15,,,,""
2015-08-25,Bicycle Kicks,Abs,,,0.0,m,0:00:20,""
2015-08-25,Side Crunch,Abs,0.0,15,,,,""
2015-08-25,Leg Raises,Abs,0.0,11,,,,""
2015-08-25,Knee Tuck Crunches,Abs,0.0,9,,,,""
2015-08-25,Inner Thigh Machine,Legs,52.5,15,,,,""
2015-08-25,Outer Thigh Machine,Legs,67.5,17,,,,""
2015-08-25,Inner Thigh Machine,Legs,52.5,15,,,,""
2015-08-25,Outer Thigh Machine,Legs,90.0,15,,,,""
2015-08-25,Inner Thigh Machine,Legs,52.5,15,,,,""
2015-08-25,Outer Thigh Machine,Legs,82.5,15,,,,""
2015-08-25,Leg Press,Legs,160.0,15,,,,""
2015-08-25,Leg Press,Legs,180.0,15,,,,""
2015-08-25,Leg Press,Legs,180.0,9,,,,""
2015-08-25,Back Extension,Back,10.0,10,,,,"Thighs hurt"
2015-08-25,Deadlift,Back,25.0,25,,,,"25 lb dumbbells"
2015-08-25,Stationery Lunges,Legs,20.0,15,,,,""
2015-08-25,Deadlift,Back,25.0,20,,,,""
2015-08-25,Stationery Lunges,Legs,20.0,15,,,,"7 on rt leg forward"
2015-08-25,Deadlift,Back,25.0,15,,,,""
2015-08-25,Stationery Lunges,Legs,15.0,15,,,,""
2015-08-25,Leg Extension Machine,Legs,30.0,15,,,,""
2015-08-25,Leg Extension Machine,Legs,40.0,13,,,,""
2015-08-25,Leg Extension Machine,Legs,30.0,12,,,,""
2015-08-26,Elliptical Trainer,Cardio,,,0.6200000047683716,mi,0:10:00,"7:50 start, 97 cal"
2015-08-26,Lat Pulldown,Back,65.0,15,,,,""
2015-08-26,Lat Pulldown,Back,65.0,15,,,,""
2015-08-26,Lat Pulldown,Back,70.0,15,,,,""
2015-08-26,Dumbbell Row,Back,25.0,15,,,,""
2015-08-26,Dumbbell Row,Back,25.0,15,,,,""
2015-08-26,Dumbbell Row,Back,25.0,15,,,,""
2015-08-26,Flat Dumbbell Fly,Chest,15.0,15,,,,""
2015-08-26,Flat Dumbbell Fly,Chest,15.0,17,,,,""
2015-08-26,Flat Dumbbell Fly,Chest,15.0,15,,,,""
2015-08-26,Flat Dumbbell Bench Press,Chest,15.0,15,,,,""
2015-08-26,Flat Dumbbell Bench Press,Chest,15.0,15,,,,""
2015-08-26,Flat Dumbbell Bench Press,Chest,15.0,15,,,,""
2015-08-26,Dumbbell Curl,Biceps,10.0,10,,,,""
2015-08-26,Dumbbell Curl,Biceps,10.0,15,,,,""
2015-08-26,Dumbbell Curl,Biceps,10.0,15,,,,""
2015-08-26,Seated Dumbbell Press,Shoulders,10.0,15,,,,""
2015-08-26,Seated Dumbbell Press,Shoulders,10.0,15,,,,""
2015-08-26,Seated Dumbbell Press,Shoulders,10.0,15,,,,""
2015-08-26,Seated Dumbbell Lateral Raise,Shoulders,5.0,15,,,,""
2015-08-26,Seated Dumbbell Lateral Raise,Shoulders,5.0,15,,,,""
2015-08-26,Seated Dumbbell Lateral Raise,Shoulders,5.0,15,,,,""
2015-08-26,Dumbbell Overhead Triceps Extension,Triceps,20.0,14,,,,""
2015-08-26,Seated Dips,Triceps,0.0,7,,,,""
2015-08-26,Dumbbell Overhead Triceps Extension,Triceps,20.0,10,,,,""
2015-08-26,Seated Dips,Triceps,0.0,7,,,,""
2015-08-26,Dumbbell Overhead Triceps Extension,Triceps,20.0,11,,,,""
2015-08-26,Seated Dips,Triceps,0.0,7,,,,""
2015-08-30,Walking,Cardio,,,6.71,m,1:51:22,""
2015-08-31,Running (Treadmill),Cardio,,,0.5,mi,0:11:00,"8:07 start, 64 cal"
2015-08-31,Running (Treadmill),Cardio,,,1.0,mi,0:12:00,"8:19 start, 104 cal"
2015-08-31,Stationary Bike,Cardio,,,5.22,mi,0:26:12,"8:36 start, 168 cal"
2015-09-01,Running (Treadmill),Cardio,,,0.5,mi,0:10:00,"8:39 start, 60 cal"
2015-09-01,Leg Raises,Abs,0.0,15,,,,""
2015-09-01,Leg Raises,Abs,0.0,15,,,,""
2015-09-01,Leg Raises,Abs,0.0,13,,,,""
2015-09-01,Knee Tuck Crunches,Abs,0.0,15,,,,""
2015-09-01,Knee Tuck Crunches,Abs,0.0,15,,,,""
2015-09-01,Knee Tuck Crunches,Abs,0.0,15,,,,""
2015-09-01,Crunch,Abs,0.0,15,,,,""
2015-09-01,Crunch,Abs,0.0,15,,,,""
2015-09-01,Crunch,Abs,0.0,15,,,,""
2015-09-01,Bicycle Kicks,Abs,,,0.0,m,0:00:15,""
2015-09-01,Bicycle Kicks,Abs,,,0.0,m,0:00:20,""
2015-09-01,Bicycle Kicks,Abs,,,0.0,m,0:00:15,""
2015-09-01,Outer Thigh Machine,Legs,90.0,15,,,,""
2015-09-01,Outer Thigh Machine,Legs,90.0,15,,,,""
2015-09-01,Outer Thigh Machine,Legs,90.0,14,,,,""
2015-09-01,Outer Thigh Machine,Legs,75.0,2,,,,""
2015-09-01,Inner Thigh Machine,Legs,52.5,15,,,,""
2015-09-01,Inner Thigh Machine,Legs,52.5,15,,,,""
2015-09-01,Inner Thigh Machine,Legs,52.5,15,,,,""
2015-09-01,Deadlift,Back,60.0,20,,,,"30 lb dumbbells"
2015-09-01,Deadlift,Back,60.0,21,,,,""
2015-09-01,Deadlift,Back,60.0,20,,,,""
2015-09-01,Stationery Lunges,Legs,20.0,15,,,,""
2015-09-01,Stationery Lunges,Legs,20.0,15,,,,""
2015-09-01,Stationery Lunges,Legs,20.0,15,,,,""
2015-09-01,Barbell Squat,Legs,25.0,15,,,,""
2015-09-01,Barbell Squat,Legs,35.0,15,,,,""
2015-09-01,Body Squat,Legs,10.0,15,,,,""
2015-09-01,Body Squat,Legs,10.0,15,,,,""
2015-09-01,Leg Extension Machine,Legs,25.0,15,,,,""
2015-09-01,Barbell Squat,Legs,35.0,14,,,,""
2015-09-01,Body Squat,Legs,10.0,15,,,,""
2015-09-01,Leg Extension Machine,Legs,30.0,15,,,,""
2015-09-01,Leg Extension Machine,Legs,30.0,15,,,,""
2015-09-02,Running (Treadmill),Cardio,,,0.5,mi,0:10:00,"8:15 start, 57 cal"
